timestamp,latency_ms
1789658956.9136634,6.147100000816863
1789658956.913723,6.647300000622636
1789658956.9139104,3.793699997913791
1789658956.9139664,4.571699999360135
1789658956.9142308,4.4190000007802155
1789658956.914802,5.139100001542829
1789658956.9164276,4.972200000338489
1789658956.9167352,4.263999999238877
1789658956.9170265,3.296899998531444
1789658956.9170718,3.1559999988530762
1789658956.9176917,2.880899999581743
1789658956.9177454,5.7773000007728115
1789658956.9179006,5.06640000094194
1789658956.9187245,4.754000001412351
1789658956.91888,5.211100000451552
1789658956.9196053,5.36889999784762
1789658956.9203186,3.241300000809133
1789658956.9210584,3.3569000006536953
1789658956.9211788,4.14719999753288
1789658956.9213471,3.5968000011052936
1789658956.9219162,5.176099999516737
1789658956.921956,4.040899999381509
1789658956.9220157,5.5824999981268775
1789658956.9221616,3.432299999985844
1789658956.92248,3.59549999848241
1789658956.9235015,3.8917000019864645
1789658956.923678,3.3540000003995374
1789658956.923808,1.886899997771252
1789658956.9250338,2.865499998733867
1789658956.9253697,4.303400000935653
1789658956.9259667,2.4594999995315447
1789658956.926169,4.817200002435129
1789658956.9266665,4.181500000413507
1789658956.9268022,4.781999999977415
1789658956.927582,5.620899999485118
1789658956.9279015,6.718101001752075
1789658956.928696,5.011901001125807
1789658956.9292831,4.241000999172684
1789658956.9294057,3.231400998629397
1789658956.9295416,3.5687009985849727
1789658956.9300165,6.20150100075989
1789658956.9303234,4.948001002048841
1789658956.931504,3.5954000013589393
1789658956.9316854,4.097401000763057
1789658956.9317803,4.972701000951929
1789658956.9318566,5.184901001484832
1789658956.9331858,4.481599997234298
1789658956.9333696,4.077100002177758
1789658956.9336088,3.279099997598678
1789658956.9337034,3.680799996800488
1789658956.9343839,4.837199998291908
1789658956.9350107,5.598699997790391
1789658956.9352567,3.5667999982251786
1789658956.9362626,4.398900000524009
1789658956.9367187,3.5252000016043894
1789658956.9368372,5.0515000002633315
1789658956.9369273,3.313900000648573
1789658956.9369736,5.463900000904687
1789658956.9373128,3.9376000022457447
1789658956.9374437,3.7359000016294885
1789658956.938687,4.298100000596605
1789658956.9389226,3.906599999027094
1789658956.9396255,2.7825999968627
1789658956.940408,3.473599997960264
1789658956.9405932,3.144000002066605
1789658956.940745,4.021500000817468
1789658956.9413133,5.045300000347197
1789658956.941515,4.537099997833138
1789658956.9416702,6.4089999978023116
1789658956.941732,3.0404999997699633
1789658956.9420366,4.719599997770274
1789658956.943274,2.675199997611344
1789658956.9433117,4.3843000021297485
1789658956.9447825,4.029899999295594
1789658956.9449568,4.541199999948731
1789658956.9452393,3.7192000017967075
1789658956.9455109,3.8364000029105227
1789658956.9455705,5.940300001384458
1789658956.9456306,3.894200002832804
1789658956.9464467,4.401899997901637
1789658956.9475887,6.266799999139039
1789658956.9480176,4.700200002844213
1789658956.9485497,5.268599998089485
1789658956.9490895,2.6319999997213017
1789658956.949732,4.940899998473469
1789658956.9499993,5.036200000176905
1789658956.9503112,5.066999998234678
1789658956.9505599,4.984499999409309
1789658956.9512656,3.669199999421835
1789658956.9515932,6.076699999539414
1789658956.9529417,4.91610000244691
1789658956.9530895,4.533700001047691
1789658956.9531558,4.0593999983684625
1789658956.9532075,3.201799998350907
1789658956.953251,7.616099999722792
1789658956.9536812,3.941099999792641
1789658956.9545505,2.9517999973904807
1789658956.9546926,4.1282999991381075
1789658956.955143,4.827000000659609
1789658956.955858,2.1701000005123205
1789658956.9569454,5.671899998560548
1789658956.9572022,4.041000000142958
1789658956.9574635,4.25129999712226
1789658956.9575691,4.3139000008523
1789658956.957684,4.736900002171751
1789658956.9582963,5.202300002565607
1789658956.959,4.443499998160405
1789658956.9592433,4.095399999641813
1789658956.9595654,4.868500000156928
1789658956.960505,4.640000002837041
1789658956.9609191,3.4494009996706154
1789658956.9610412,3.4676010000112
1789658956.9611952,2.893100998335285
1789658956.9613888,4.436400999111356
1789658956.9623423,5.1342010010557715
1789658956.9624035,3.1558010014123283
1789658956.9626992,5.010401000618003
1789658956.9635499,3.0355010021594353
1789658956.9642174,4.64350100082811
1789658956.9644873,5.48070099830511
1789658956.9653711,4.4434000010369346
1789658956.9658175,4.770499999722233
1789658956.9664304,5.036400001699803
1789658956.9670212,3.463799999735784
1789658956.9673743,6.174199999804841
1789658956.9675994,5.191100000956794
1789658956.9679914,2.613300002849428
1789658956.9681408,3.9155000013124663
1789658956.9682765,5.929200000537094
1789658956.9696584,3.8296999991871417
1789658956.9697576,5.263699997158255
1789658956.970095,7.388800000626361
1789658956.971064,4.625100002158433
1789658956.9713237,3.717999999935273
1789658956.972209,5.182499997317791
1789658956.9723904,2.7231000021856744
1789658956.9725387,4.39370000094641
1789658956.9725811,4.300300002796575
1789658956.972713,5.3336999990278855
1789658956.972756,4.760100000567036
1789658956.9741914,3.1195000010484364
1789658956.9745026,4.740599997603567
1789658956.9748278,4.727699997602031
1789658956.9750762,2.4907000006351154
1789658956.975852,3.6375999989104457
1789658956.975901,3.357900000992231
1789658956.9766905,4.2954999989888165
1789658956.9769886,5.659300000843359
1789658956.977272,4.554000002826797
1789658956.9774706,3.2743000010668766
1789658956.9779115,2.054099997621961
1789658956.9783835,3.8759999988542404
1789658956.978554,3.7201999984972645
1789658956.9788487,6.0888999978487846
1789658956.9789364,3.8561000001209322
1789658956.9809546,3.4756999993987847
1789658956.9810743,5.168700001377147
1789658956.9811502,4.156199996941723
1789658956.981856,4.576700001052814
1789658956.982122,5.424399998446461
1789658956.9822938,4.37699999747565
1789658956.982476,4.088099998625694
1789658956.983036,4.182500000752043
1789658956.9835033,4.944399999658344
1789658956.9842987,3.3377999970980454
1789658956.9845333,5.592499997874256
1789658956.9857073,3.407700001844205
1789658956.98576,3.6306000001786742
1789658956.9860718,4.210300001432188
1789658956.9861612,5.006600000342587
1789658956.9868155,5.736099999921862
1789658956.9870718,2.7672000032907818
1789658956.9877994,4.289800002879929
1789658956.9880118,4.970999998477055
1789658956.988238,5.757299997640075
1789658956.9891527,4.614400000718888
1789658956.9893565,3.6437000017031096
1789658956.9895031,3.338000002258923
1789658956.9897685,4.002700003184145
1789658956.9908528,4.0303000023413915
1789658956.9910057,2.9891000012867153
1789658956.9915764,3.771000003325753
1789658956.992227,6.148399999801768
1789658956.9926612,5.583799997111782
1789658956.9928188,3.660499998659361
1789658956.9928603,4.617499998857966
1789658956.9929397,3.5778999990725424
1789658956.99394,4.431200999533758
1789658956.9945467,2.9637009974976536
1789658956.9946399,4.865301001700573
1789658956.9950333,4.173200999503024
1789658956.995657,4.645100998459384
1789658956.9966424,3.813400999206351
1789658956.9972193,4.983901002560742
1789658956.9976282,4.956700999173336
1789658956.9977746,4.909101000521332
1789658956.99859,3.9428000018233433
1789658956.9989064,5.961301001661923
1789658956.9989908,3.9515999997092877
1789658956.9991386,3.474699999060249
1789658956.9992564,2.031299998634495
1789658956.9994016,4.849500001000706
1789658956.999614,5.668500001775101
1789658957.0010762,3.2948999978543725
1789658957.0017798,2.7832999985548668
1789658957.001901,5.248500001471257
1789658957.002072,2.665999996679602
1789658957.002507,3.362399998877663
1789658957.0026543,5.016999999497784
1789658957.0035884,4.677299999457318
1789658957.0039983,5.4009999985282775
1789658957.0041287,4.867699997703312
1789658957.0046713,2.764600001682993
1789658957.0049329,3.8502999996126164
1789658957.0058045,3.7268999985826667
1789658957.006463,1.7852999990282115
1789658957.0068355,3.24209999962477
1789658957.006984,4.472399999940535
1789658957.0070744,7.4553999984345865
1789658957.0073085,5.523899999388959
1789658957.0076728,5.014300000766525
1789658957.0093567,4.417600001033861
1789658957.0095434,3.7334999979066197
1789658957.0096903,2.8505000009317882
1789658957.0097384,3.2709999977669213
1789658957.0101023,5.967999997665174
1789658957.011121,7.117799999832641
1789658957.0113049,3.991899997345172
1789658957.011368,3.6906000023009256
1789658957.0118158,4.73739999870304
1789658957.0128908,3.5255000002507586
1789658957.0132554,3.559799999493407
1789658957.013537,3.4290000003238674
1789658957.0138192,6.8293000003905036
1789658957.013926,4.377499997644918
1789658957.0145314,4.788599999301368
1789658957.0148644,3.7378000015451107
1789658957.0152743,3.9613999979337677
1789658957.0161388,4.765600002428982
1789658957.0175292,4.626100002496969
1789658957.0176399,2.3564000002807006
1789658957.0178049,4.2620999993232545
1789658957.0182054,6.3848999998299405
1789658957.018725,5.461799999466166
1789658957.018898,5.073399999673711
1789658957.0191765,4.639999999199063
1789658957.019362,5.429799999546958
1789658957.0196583,3.5146000009262934
1789658957.0204217,5.552099999476923
1789658957.0213077,3.768400001717964
1789658957.0214577,3.813400002400158
1789658957.0228271,4.616400001395959
1789658957.0229053,4.0023999972618185
1789658957.022979,4.2501999996602535
1789658957.0230231,3.8418000003730413
1789658957.0231538,3.491400002531009
1789658957.0231931,5.383800002164207
1789658957.0238369,4.4703999992634635
1789658957.0247338,3.27119999928982
1789658957.0248935,3.581000000849599
1789658957.0258667,5.432099998870399
1789658957.026547,3.5617999965325
1789658957.0273094,4.1106010030489415
1789658957.0274084,4.250001002219506
1789658957.0275269,4.499701000895584
1789658957.0277028,4.7929009997460525
1789658957.028126,4.283801001292886
1789658957.0283163,3.4185010008513927
1789658957.0292861,6.452700999943772
1789658957.0294278,4.688901000918122
1789658957.0296621,3.786000997934025
1789658957.030806,3.2716000023356173
1789658957.0315385,4.123599999729777
1789658957.0316663,5.112601000291761
1789658957.0318851,4.177800001343712
1789658957.0320628,2.768799997284077
1789658957.0321965,4.065599998284597
1789658957.0322344,4.920300001685973
1789658957.034205,4.53410000045551
1789658957.0347495,2.8578000019479077
1789658957.034998,2.9300999995029997
1789658957.0351021,6.782100001146318
1789658957.0352275,3.026900001714239
1789658957.035348,5.915999998251209
1789658957.035467,3.2280999985232484
1789658957.0356834,4.01159999819356
1789658957.0364149,4.87040000007255
1789658957.0367026,5.890299999009585
1789658957.0376568,3.4450999992259312
1789658957.0392573,4.252099999575876
1789658957.0394382,4.331600001023617
1789658957.0395346,3.847299998597009
1789658957.0397189,4.964499999914551
1789658957.0398548,4.622600001312094
1789658957.0401676,4.696300002251519
1789658957.04021,3.7895999994361773
1789658957.0416317,6.277099997532787
1789658957.0417662,5.058400001871632
1789658957.0419612,4.298299998481525
1789658957.0421984,2.657499997440027
1789658957.0428445,2.6292999973520637
1789658957.0432372,3.513899999234127
1789658957.043383,3.940299997339025
1789658957.0435097,3.6509000019577798
1789658957.0440404,4.776900001161266
1789658957.0452385,3.466800000751391
1789658957.045922,3.714300000865478
1789658957.0459857,5.8132999984081835
1789658957.0460367,4.070499999215826
1789658957.0467994,3.5552000008465257
1789658957.0470147,3.4997000002476852
1789658957.047424,5.783600001450395
1789658957.0481718,5.320000000210712
1789658957.0484967,4.4500000003608875
1789658957.0490768,5.6887999999162275
1789658957.0496929,3.6504999989119824
1789658957.0502903,5.045199999585748
1789658957.0506012,4.669999998441199
1789658957.0506468,4.654899999877671
1789658957.0508657,3.4360999998170882
1789658957.0514219,4.399599998578196
1789658957.0524418,3.3589999984542374
1789658957.0525076,4.0043000008154195
1789658957.052723,4.543600000033621
1789658957.0532408,2.945600001112325
1789658957.0534842,6.678900001134025
1789658957.0539422,4.243200000928482
1789658957.0544841,3.8748999977542553
1789658957.0546625,4.010799999377923
1789658957.055373,2.644799998961389
1789658957.0558064,3.3576999994693324
1789658957.0559351,2.4456999999529216
1789658957.0563753,4.947400000673952
1789658957.0570219,6.151000001409557
1789658957.05709,4.577499999868451
1789658957.0575855,4.339600000093924
1789658957.0584,3.907199999957811
1789658957.0588286,3.449600000749342
1789658957.0592945,4.626400001143338
1789658957.0595055,5.558500000915956
1789658957.0596564,3.7015999987488613
1789658957.0605502,2.9590010017273016
1789658957.061037,4.009401000075741
1789658957.061232,4.852400998061057
1789658957.061461,5.649700997309992
1789658957.062839,4.432000998349395
1789658957.0634124,4.577101000904804
1789658957.063607,4.305301001295447
1789658957.0636768,4.008001000329386
1789658957.06382,3.262000001996057
1789658957.064969,7.87100100205862
1789658957.0652647,3.7986999996064696
1789658957.0655944,4.55109999893466
1789658957.0660322,3.184600001986837
1789658957.0663164,5.079600003227824
1789658957.0664046,2.9850000028091017
1789658957.066514,7.003201000770787
1789658957.0668082,2.9830999992555007
1789658957.067107,3.49399999686284
1789658957.068257,4.573700000037206
1789658957.0693858,4.405499999847962
1789658957.0695765,3.056599998672027
1789658957.0705156,4.106000000319909
1789658957.0708528,5.582399997365428
1789658957.071064,5.465300000651041
1789658957.0711057,3.993800000898773
1789658957.0711923,4.871400000411086
1789658957.0714855,3.223799998522736
1789658957.071621,5.582599998888327
1789658957.0724158,5.601699998805998
1789658957.072667,3.083299998252187
1789658957.0734377,2.915900000516558
1789658957.0734887,4.095100000995444
1789658957.074333,3.2207000003836583
1789658957.0748541,3.656699998828117
1789658957.0749214,3.296599999885075
1789658957.0754642,3.9743999986967538
1789658957.0759032,5.0445999986550305
1789658957.0764174,5.348700000467943
1789658957.0772889,3.794100000959588
1789658957.0776117,3.2713000000512693
1789658957.07794,5.265499999950407
1789658957.0782645,4.821700000320561
1789658957.078446,3.5873000015271828
1789658957.0784848,6.064299999707146
1789658957.0797412,4.27029999991646
1789658957.0804062,3.9794000003894325
1789658957.0806448,5.7164000027114525
1789658957.080751,4.842099999223137
1789658957.081714,3.4410000007483177
1789658957.0818489,4.232300001604017
1789658957.0821846,4.890000000159489
1789658957.082704,4.214199998386903
1789658957.0832536,5.306200000632089
1789658957.0834308,3.0167000004439615
1789658957.083797,5.346100002498133
1789658957.0843358,4.587299998092931
1789658957.084688,4.034900000988273
1789658957.0848129,3.0918999982532114
1789658957.0857458,4.987799999071285
1789658957.0863438,4.489099999773316
1789658957.0865233,4.324100002122577
1789658957.0865974,3.8878999985172413
1789658957.0868385,2.145299997209804
1789658957.0873322,4.070499999215826
1789658957.08789,4.087499997694977
1789658957.0884373,4.096399999980349
1789658957.0885978,5.162899997230852
1789658957.089409,2.880100000766106
1789658957.0899262,4.1735000013432
1789658957.0899782,5.160400000022491
1789658957.090704,3.365799999301089
1789658957.0910983,4.254499999660766
1789658957.091169,4.567300002236152
1789658957.0912552,4.906999998638639
1789658957.0918064,3.204399999958696
1789658957.0918517,3.9577000025019515
1789658957.0928934,3.4770009988278616
1789658957.0937345,5.291400997521123
1789658957.0938604,3.928100999473827
1789658957.0939882,4.0051010000752285
1789658957.094731,3.6264010013837833
1789658957.094775,3.6015010009577964
1789658957.0948744,3.6150010018900502
1789658957.0956006,4.89020100212656
1789658957.0963504,4.538400997262215
1789658957.0970097,5.148201002157293
1789658957.097085,4.18329999956768
1789658957.0978632,4.1229999987990595
1789658957.0981216,3.3413000019208994
1789658957.0986261,4.758099999889964
1789658957.099405,4.667400000471389
1789658957.099743,5.747600000177044
1789658957.1003745,2.505399999790825
1789658957.1005192,4.913799999485491
1789658957.1006231,5.743200003053062
1789658957.1006806,3.589699997974094
1789658957.1014304,3.3006999983626883
1789658957.101892,5.536199998459779
1789658957.1025295,3.89549999817973
1789658957.10276,5.741099997976562
1789658957.1033957,2.8719000001729
1789658957.1044152,4.665199998271419
1789658957.1047447,4.1152999983751215
1789658957.1050224,4.642900003091199
1789658957.1052954,3.859500000544358
1789658957.1053514,3.4541999993962236
1789658957.1056948,6.283800001256168
1789658957.106003,5.318200001056539
1789658957.1061323,3.5979999993287493
1789658957.1081357,3.7133000005269423
1789658957.1081877,4.787099998793565
1789658957.108328,2.9724999985774048
1789658957.108456,5.691800000931835
1789658957.1088057,3.1062999987625517
1789658957.1088655,4.116500000236556
1789658957.1089103,3.88310000198544
1789658957.109657,3.5071999991487246
1789658957.1104307,4.421599998750025
1789658957.1112072,5.90580000061891
1789658957.1115837,3.123099999356782
1789658957.1121342,3.2178000001295004
1789658957.112364,4.222299998218659
1789658957.1124136,4.080300001078285
1789658957.1126344,3.8230999998631887
1789658957.112797,4.604600002494408
1789658957.1140797,5.208300000958843
1789658957.1150699,2.427799998258706
1789658957.1152472,5.5750999999872874
1789658957.115323,4.109599998628255
1789658957.11553,5.091399998491397
1789658957.1161475,4.557799999020062
1789658957.1168697,4.450600001291605
1789658957.1170177,4.649399998015724
1789658957.1171813,4.379099998914171
1789658957.117449,5.309299998771166
1789658957.1186478,3.570099997887155
1789658957.118973,3.4368999986327253
1789658957.119151,3.8980000026640482
1789658957.1192858,3.957299999456154
1789658957.1196299,3.4763999974529725
1789658957.1199687,5.8836000025621615
1789658957.1207895,3.7671999998565298
1789658957.1215293,4.654500000469852
1789658957.121726,3.0708000012964476
1789658957.1218228,2.8426000026229303
1789658957.122147,2.8566000000864733
1789658957.1227903,3.634799999417737
1789658957.1233091,5.855900002643466
1789658957.1241949,4.559500001050765
1789658957.1245184,7.3321999989275355
1789658957.125087,3.2570000003033783
1789658957.1251605,5.186599999433383
1789658957.125203,4.408699998748489
1789658957.125402,3.6705000020447187
1789658957.126252,4.717301002528984
1789658957.12646,4.308201001549605
1789658957.1267238,3.927601002942538
1789658957.127515,4.201501000352437
1789658957.127685,3.4855010017054155
1789658957.1286323,3.4221009991597384
1789658957.1292005,3.7905009994574357
1789658957.1293888,4.864700997131877
1789658957.1294672,4.375501001049997
1789658957.1297736,3.516299999319017
1789658957.130174,3.4435999987181276
1789658957.1309881,5.820500999107026
1789658957.1319454,5.474699999467703
1789658957.1327174,5.026399998314446
1789658957.1329296,5.408799999713665
1789658957.1330266,4.387599998153746
1789658957.1333547,3.9603000004717615
1789658957.1335158,4.307899998821085
1789658957.133823,3.642199997557327
1789658957.1345136,5.041399999754503
1789658957.1349728,3.977700001996709
1789658957.1351745,5.39559999742778
1789658957.1358604,2.9247999991639517
1789658957.136182,3.458799998043105
1789658957.1370702,3.708200001710793
1789658957.138078,4.248200002621161
1789658957.1383586,3.1778000011399854
1789658957.1385808,5.549800000153482
1789658957.1387262,2.8606000014406163
1789658957.1395197,7.563999999547377
1789658957.1396782,6.158200001664227
1789658957.1399133,3.7260999997670297
1789658957.140722,6.203000000823522
1789658957.1411548,4.07660000200849
1789658957.1416082,3.2434999993711244
1789658957.1420128,2.4861999991117045
1789658957.1423428,7.365499997831648
1789658957.1425374,3.952499999286374
1789658957.1428409,4.757399998197798
1789658957.1429987,3.3159000013256446
1789658957.1437743,5.036800001107622
1789658957.1442943,4.376499997306382
1789658957.1452441,3.2256000013148878
1789658957.1456625,3.3145000015792903
1789658957.1457603,5.034000001614913
1789658957.1458805,4.26789999983157
1789658957.146174,3.328200000396464
1789658957.147392,6.229200000234414
1789658957.1478336,3.5332000006746966
1789658957.1479647,4.186199999821838
1789658957.1482825,5.278800002997741
1789658957.148881,3.212700001313351
1789658957.1491184,3.231499998946674
1789658957.149856,4.6062999972491525
1789658957.1499066,7.356800000707153
1789658957.1500776,3.8988000014796853
1789658957.1508298,2.989799999340903
1789658957.1509438,5.178300001716707
1789658957.151105,3.706300001795171
1789658957.1526763,3.789499998674728
1789658957.152919,3.0079999996814877
1789658957.1530652,5.095299999084091
1789658957.1535814,3.4993999979633372
1789658957.1537495,2.9144000000087544
1789658957.1540265,5.738899999414571
1789658957.1542432,5.118099998071557
1789658957.154794,4.932899999403162
1789658957.1551993,4.250799996952992
1789658957.1568425,5.730699998821365
1789658957.1571398,2.3403999985021073
1789658957.157355,3.3236000017495826
1789658957.1574435,4.372799998236587
1789658957.157513,4.83170000006794
1789658957.157702,3.9479000006394926
1789658957.158204,3.9559000033477787
1789658957.1585886,5.665399999998044
1789658957.1587126,5.12670000171056
1789658957.160173,3.0262010004662443
1789658957.1604104,2.8929010004503652
1789658957.1605892,3.141400997265009
1789658957.161276,3.569600998162059
1789658957.161346,6.142500998976175
1789658957.1620226,3.8130009997985326
1789658957.162529,5.67930099714431
1789658957.1632266,4.628701000910951
1789658957.1633685,4.650401002436411
1789658957.1643558,4.173000001173932
1789658957.164514,7.154101000196533
1789658957.1646643,3.3139999977720436
1789658957.1652403,4.822899998544017
1789658957.1656113,5.016399998567067
1789658957.1659184,2.544599999964703
1789658957.1661124,3.578100000595441
1789658957.1661458,4.118900000321446
1789658957.167001,3.7647999997716397
1789658957.167301,6.0196000013093
1789658957.1685796,3.3308000020042527
1789658957.1692405,4.720900000393158
1789658957.169292,4.9295999997411855
1789658957.1701589,4.231200000504032
1789658957.170327,4.176900001766626
1789658957.170579,5.909899999096524
1789658957.1710775,5.46060000124271
1789658957.171199,5.081799998151837
1789658957.1712842,4.2787999991560355
1789658957.1715949,3.00989999959711
1789658957.1718268,2.529299999878276
1789658957.1724567,5.149900000105845
1789658957.1731591,3.9133999998739455
1789658957.1734881,3.321000000141794
1789658957.1738727,2.273900001455331
1789658957.1740124,3.6809999983233865
1789658957.1743839,3.3016000015777536
1789658957.1757417,4.53669999842532
1789658957.1758196,3.9872999986982904
1789658957.1758583,5.273200000374345
1789658957.1765492,5.260899997665547
1789658957.1767724,4.311600001528859
1789658957.1770966,3.932400002668146
1789658957.1779492,3.930499999114545
1789658957.178158,3.768900001887232
1789658957.1786637,5.171099997824058
1789658957.179867,5.985499999951571
